problemId,tags,rating,name,solved,games,2-sat,rank,dfs and similar,divide and conquer,string suffix structures,implementation,dsu,expression parsing,data structures,brute force,binary search,trees,hashing,strings,flows,meet-in-the-middle,shortest paths,graphs,graph matchings,dp,ternary search,probabilities,bitmasks,*special,two pointers,interactive,math,matrices,number theory,constructive algorithms,geometry,combinatorics,chinese remainder theorem,greedy,schedules,sortings,fft
453:C,constructive algorithms+dfs and similar+graphs,2200.0,Little Pony and Summer Sun Celebration,1458,False,False,master,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
453:B,bitmasks+brute force+dp,2000.0,Little Pony and Harmony Chest,3984,False,False,candidate master,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
453:A,probabilities,1600.0,Little Pony and Expected Maximum,8666,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
452:F,data structures+divide and conquer+hashing,2700.0,Permutation,928,False,False,grandmaster,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
452:E,data structures+dsu+string suffix structures+strings,2400.0,Three strings,881,False,False,grandmaster,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
452:D,greedy+implementation,1900.0,"Washer, Dryer, Folder",1309,False,False,candidate master,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
452:C,combinatorics+math+probabilities,2100.0,Magic Trick,1284,False,False,master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
452:B,brute force+constructive algorithms+geometry+trees,1800.0,4-point polyline,1915,False,False,expert,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
452:A,brute force+implementation+strings,1000.0,Eevee,7058,False,False,pupil,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
451:E,bitmasks+combinatorics+number theory,2300.0,Devu and Flowers,2531,False,False,master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
451:D,math,2000.0,Count Good Substrings,4245,False,False,candidate master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
451:C,brute force+implementation+math,1700.0,Predict Outcome of the Game,3126,False,False,expert,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
451:B,implementation+sortings,1300.0,Sort the Array,35000,False,False,novice,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
451:A,implementation,900.0,Game With Sticks,52196,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
450:B,implementation+math,1300.0,Jzzhu and Sequences,21813,False,False,novice,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
450:A,implementation,1000.0,Jzzhu and Children,24938,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
449:E,dp+math+number theory,2900.0,Jzzhu and Squares,242,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
449:D,bitmasks+combinatorics+dp,2400.0,Jzzhu and Numbers,3154,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
449:C,constructive algorithms+number theory,2500.0,Jzzhu and Apples,2015,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
449:B,graphs+greedy+shortest paths,2000.0,Jzzhu and Cities,6244,False,False,candidate master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
449:A,greedy+math,1700.0,Jzzhu and Chocolate,3738,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
448:E,brute force+dfs and similar+implementation+number theory,2200.0,Divisors,1320,False,False,master,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
448:D,binary search+brute force,1800.0,Multiplication Table,10841,False,False,expert,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
448:C,divide and conquer+dp+greedy,1900.0,Painting Fence,6836,False,False,candidate master,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
448:B,implementation+strings,1400.0,Suffix Structures,13847,False,False,specialist,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
448:A,implementation,800.0,Rewards,21908,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
447:B,greedy+implementation,1000.0,DZY Loves Strings,17929,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
447:A,implementation,800.0,DZY Loves Hash,8305,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
446:E,math+matrices,3100.0,DZY Loves Bridges,96,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
446:D,math+matrices+probabilities,2800.0,DZY Loves Games,292,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
446:C,data structures+math+number theory,2400.0,DZY Loves Fibonacci Numbers,2570,False,False,grandmaster,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
446:B,brute force+data structures+greedy,2000.0,DZY Loves Modification,3283,False,False,candidate master,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
446:A,dp+implementation+two pointers,1600.0,DZY Loves Sequences,11181,False,False,expert,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
445:B,dfs and similar+dsu+greedy,1400.0,DZY Loves Chemistry,10245,False,False,specialist,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
445:A,dfs and similar+implementation,1200.0,DZY Loves Chessboard,22973,False,False,novice,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
444:E,binary search+dsu+trees,2700.0,DZY Loves Planting,582,False,False,grandmaster,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
444:D,binary search+hashing+strings+two pointers,2500.0,DZY Loves Strings,651,False,False,grandmaster,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
444:C,data structures,2400.0,DZY Loves Colors,2360,False,False,grandmaster,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
444:B,probabilities,2300.0,DZY Loves FFT,957,False,False,master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
444:A,greedy+math,1600.0,DZY Loves Physics,3105,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
443:B,brute force+implementation+strings,1500.0,Kolya and Tandem Repeat,3781,False,False,specialist,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
443:A,constructive algorithms+implementation,800.0,Anton and Letters,65494,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
442:E,geometry,3100.0,Gena and Second Distance,146,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
442:D,data structures+trees,2600.0,Adam and Tree,780,False,False,grandmaster,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
442:C,data structures+greedy,2500.0,Artem and Array ,1442,False,False,grandmaster,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
442:B,greedy+math+probabilities,1800.0,Andrey and Problem,4542,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
442:A,bitmasks+brute force+implementation,1700.0,Borya and Hanabi,2024,False,False,expert,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
441:E,bitmasks+dp+math+probabilities,2400.0,Valera and Number,460,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
441:D,constructive algorithms+dsu+graphs+implementation+math+string suffix structures,2100.0,Valera and Swaps,992,False,False,master,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
441:C,constructive algorithms+dfs and similar+implementation,1500.0,Valera and Tubes ,10060,False,False,specialist,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
441:B,greedy+implementation,1400.0,Valera and Fruits,6433,False,False,specialist,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
441:A,implementation,1000.0,Valera and Antique Items,16687,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440:D,dp+trees,2200.0,Berland Federalization,449,False,False,master,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440:C,brute force+dfs and similar+divide and conquer,1800.0,One-Based Arithmetic,802,False,False,expert,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440:B,greedy+implementation,1600.0,Balancer,1769,False,False,expert,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
440:A,implementation,800.0,Forgotten Episode,5721,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
439:E,combinatorics+dp+math,2100.0,Devu and Birthday Celebration,1342,False,False,master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
439:D,binary search+sortings+ternary search+two pointers,1700.0,Devu and his Brother,4941,False,False,expert,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
439:C,brute force+constructive algorithms+implementation+number theory,1700.0,Devu and Partitioning of the Array,3621,False,False,expert,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
439:B,implementation+sortings,1200.0,"Devu, the Dumb Guy",12823,False,False,novice,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
439:A,greedy+implementation,900.0,"Devu, the Singer and Churu, the Joker",22333,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
438:E,combinatorics+divide and conquer+fft+number theory,3100.0,The Child and Binary Tree,1495,False,False,grandmaster,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
438:D,data structures+math,2300.0,The Child and Sequence,5740,False,False,master,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
437:E,dp+geometry,2500.0,The Child and Polygon,626,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
437:D,dsu+sortings,1900.0,The Child and Zoo,2879,False,False,candidate master,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
437:C,graphs+greedy+sortings,1400.0,The Child and Toy,12311,False,False,specialist,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
437:B,bitmasks+greedy+implementation+sortings,1500.0,The Child and Set,8251,False,False,specialist,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
437:A,implementation,1300.0,The Child and Homework,8376,False,False,novice,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
436:F,brute force+data structures+dp,3000.0,Banners,286,False,False,grandmaster,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
436:E,data structures+greedy,2600.0,Cardboard Box,835,False,False,grandmaster,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
436:D,dp,2800.0,Pudding Monsters,273,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
436:C,dsu+graphs+greedy+trees,1800.0,Dungeons and Candies,2423,False,False,expert,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
436:B,implementation+math,1400.0,Om Nom and Spiders,2961,False,False,specialist,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
436:A,greedy,1500.0,Feed with Candy,3140,False,False,specialist,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
435:D,brute force+dp+greedy,2000.0,Special Grid,714,False,False,candidate master,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
435:C,implementation,1600.0,Cardiogram,2449,False,False,expert,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
435:B,greedy,1400.0,Pasha Maximizes,5974,False,False,specialist,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
435:A,implementation,1000.0,Queue on Bus Stop,8901,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
434:E,binary search+divide and conquer+sortings+trees,3000.0,Furukawa Nagisa's Tree,205,False,False,grandmaster,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
434:D,flows,2900.0,Nanami's Power Plant,335,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
433:E,dp,2500.0,Tachibana Kanade's Tofu,424,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
433:D,dsu+implementation,2000.0,Nanami's Digital Board,1002,False,False,candidate master,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
433:C,implementation+math+sortings,1800.0,Ryouko's Memory Note,2255,False,False,expert,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
433:B,dp+implementation+sortings,1200.0,Kuriyama Mirai's Stones,27209,False,False,novice,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
433:A,brute force+implementation,1100.0,Kitahara Haruki's Gift,13271,False,False,pupil,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
432:E,constructive algorithms+greedy,2300.0,Square Tiling,612,False,False,master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
432:D,dp+string suffix structures+strings+two pointers,2000.0,Prefixes and Suffixes,6564,False,False,candidate master,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
432:C,greedy+sortings,1800.0,Prime Swaps,2334,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
432:B,brute force+greedy+implementation,1200.0,Football Kit,10768,False,False,novice,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
432:A,greedy+implementation+sortings,800.0,Choosing Teams,45858,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
431:E,binary search+data structures+ternary search,2200.0,Chemistry Experiment,698,False,False,master,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
431:D,binary search+bitmasks+combinatorics+dp+math,2100.0,Random Task,1926,False,False,master,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
431:C,dp+implementation+trees,1600.0,k-Tree,20606,False,False,expert,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
431:B,brute force+implementation,1200.0,Shower Line,9397,False,False,novice,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
431:A,implementation,800.0,Black Square,40092,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
430:B,brute force+two pointers,1400.0,Balls Game,3335,False,False,specialist,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
430:A,constructive algorithms+sortings,1600.0,Points and Segments (easy),2098,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
429:E,graphs,3000.0,Points and Segments,669,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429:D,data structures+divide and conquer+geometry,2200.0,Tricky Function,2233,False,False,master,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
429:C,bitmasks+constructive algorithms+dp+greedy+trees,2300.0,Guess the Tree,814,False,False,master,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
429:B,dp,1600.0,Working out,7564,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429:A,dfs and similar+trees,1300.0,Xor-tree,8816,False,False,novice,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
427:E,greedy+implementation+math+ternary search,2000.0,Police Patrol,1340,False,False,candidate master,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
427:D,dp+string suffix structures+strings,2200.0,Match & Catch,1839,False,False,master,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
427:C,dfs and similar+graphs+two pointers,1700.0,Checkposts,10542,False,False,expert,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
427:B,data structures+implementation,1100.0,Prison Transfer,12229,False,False,pupil,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
427:A,implementation,800.0,Police Recruits,54806,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
426:B,implementation,1300.0,Sereja and Mirroring,3578,False,False,novice,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
426:A,implementation,800.0,Sereja and Mugs,8093,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
425:E,dp,2500.0,Sereja and Sets,478,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
425:D,binary search+data structures+hashing,2300.0,Sereja and Squares,1271,False,False,master,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
425:C,data structures+dp,2300.0,Sereja and Two Sequences,848,False,False,master,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
425:B,bitmasks+greedy,2200.0,Sereja and Table ,1215,False,False,master,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
425:A,brute force+sortings,1500.0,Sereja and Swaps,3560,False,False,specialist,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
424:E,dfs and similar+dp+probabilities,2500.0,Colored Jenga,106,False,False,grandmaster,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
424:D,binary search+brute force+constructive algorithms+data structures+dp,2300.0,Biathlon Track,527,False,False,master,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
424:C,math,1600.0,Magic Formulas,4713,False,False,expert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
424:B,binary search+greedy+implementation+sortings,1200.0,Megacity,6458,False,False,novice,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
424:A,implementation,900.0,Squats,7276,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
421:D,binary search+data structures+sortings,1900.0,Bug in Code,433,False,False,candidate master,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
421:A,constructive algorithms+implementation,800.0,Pasha and Hamsters,5134,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
420:E,geometry,2600.0,Playing the ball,169,False,False,grandmaster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
420:D,data structures,2200.0,Cup Trick,665,False,False,master,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
420:C,data structures+graphs+implementation+two pointers,1900.0,Bug in Code,1141,False,False,candidate master,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
420:B,implementation,1800.0,Online Meeting,982,False,False,expert,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
420:A,implementation,1000.0,Start Up,5045,False,False,pupil,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
